unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643188800,2497.01,2497.01,2495.84,2495.84,2495.90,0.75983881,4,2022-01-26 09:20:00,1896.4360955504
1643188860,2495.01,2498.97,2495.01,2498.97,2495.75,0.33174212,10,2022-01-26 09:21:00,829.0136056163999
1643188920,2498.99,2519.98,2498.99,2515.42,2510.17,772.79794356,200,2022-01-26 09:22:00,1943911.4031896952
1643188980,2513.06,2514.00,2507.81,2508.41,2513.13,30.13245283,19,2022-01-26 09:23:00,75584.54600330029
1643189040,2510.03,2512.55,2507.41,2511.35,2509.99,157.79604842,26,2022-01-26 09:24:00,396281.106199567
1643189100,2508.21,2508.21,2503.20,2503.90,2506.10,42.34279239,17,2022-01-26 09:25:00,106022.11786532101
1643189160,2502.90,2502.90,2497.32,2497.71,2498.55,13.17270389,18,2022-01-26 09:26:00,32901.5942330919
1643189220,2499.34,2500.00,2494.43,2494.43,2496.62,18.88508105,16,2022-01-26 09:27:00,47107.512723551496
1643189280,2494.49,2494.50,2493.27,2493.30,2494.33,52.94295178,18,2022-01-26 09:28:00,132002.661673074
1643189340,2493.35,2493.49,2492.33,2492.33,2493.47,11.00530531,4,2022-01-26 09:29:00,27428.852583272303
1643189400,2494.28,2494.28,2494.04,2494.04,2494.15,0.07248812,2,2022-01-26 09:30:00,180.7882708048
1643189460,2493.00,2493.00,2490.00,2490.01,2490.29,25.01255942,31,2022-01-26 09:31:00,62281.5230813942
1643189520,2490.00,2490.00,2489.63,2489.63,2489.99,1.05666944,2,2022-01-26 09:32:00,2630.7159379072004
1643189580,2487.94,2487.94,2487.93,2487.94,2487.93,0.12086486,4,2022-01-26 09:33:00,300.70451978840003
1643189640,2487.93,2488.01,2484.92,2488.01,2485.43,10.60544432,19,2022-01-26 09:34:00,26386.4515226032
1643189700,2488.01,2488.01,2488.01,2488.01,0.00,0.00000000,0,2022-01-26 09:35:00,0.0
1643189760,2491.02,2491.03,2491.01,2491.03,2491.01,0.05411728,6,2022-01-26 09:36:00,134.8077679984
1643189820,2492.81,2495.11,2492.81,2494.31,2494.17,0.24790990,10,2022-01-26 09:37:00,618.364142669
1643189880,2496.58,2496.59,2494.19,2496.42,2495.10,4.74841245,6,2022-01-26 09:38:00,11854.031808429001
1643189940,2495.65,2495.65,2495.65,2495.65,2495.65,0.00100000,1,2022-01-26 09:39:00,2.49565
1643190000,2496.82,2499.25,2496.82,2498.04,2498.16,6.11235157,11,2022-01-26 09:40:00,15268.8987159228
1643190060,2499.50,2501.28,2499.50,2501.28,2501.17,1.07812652,9,2022-01-26 09:41:00,2696.6963019456
