unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643240760,36866.3,36875.2,36866.3,36866.8,36871.6,9.00558995,24,2022-01-26 23:46:00,332007.28356866
1643240820,36866.8,36922.3,36866.8,36872.8,36878.3,2.81216878,26,2022-01-26 23:47:00,103692.53699118401
1643240880,36872.8,36883.7,36872.8,36883.4,36883.3,1.69785693,17,2022-01-26 23:48:00,62622.736291962
1643240940,36883.3,36883.3,36874.5,36874.6,36877.7,1.22170071,14,2022-01-26 23:49:00,45049.725000966
1643241000,36874.6,36874.6,36868.5,36868.5,36872.0,0.76219685,19,2022-01-26 23:50:00,28101.054564225
1643241060,36866.3,36866.4,36835.8,36836.6,36856.3,0.81213271,16,2022-01-26 23:51:00,29916.207785185998
1643241120,36836.0,36836.0,36800.3,36820.0,36826.8,0.92906330,24,2022-01-26 23:52:00,34208.110706
1643241180,36824.3,36824.3,36824.2,36824.2,36824.2,0.09640214,5,2022-01-26 23:53:00,3549.9316837879996
1643241240,36824.3,36829.6,36824.3,36829.4,36826.5,0.14658685,10,2022-01-26 23:54:00,5398.70573339
1643241300,36829.3,36829.3,36826.7,36827.5,36828.3,0.26545617,14,2022-01-26 23:55:00,9776.087100675
1643241360,36827.5,36845.8,36827.5,36845.8,36835.7,0.46383023,15,2022-01-26 23:56:00,17090.195888534003
1643241420,36865.5,36865.6,36860.5,36860.5,36861.4,0.03995963,5,2022-01-26 23:57:00,1472.9319416150001
1643241480,36860.5,36860.5,36826.8,36826.8,36851.0,0.94886683,13,2022-01-26 23:58:00,34943.728975044
1643241540,36826.8,36827.6,36826.8,36827.6,36826.8,0.33118117,8,2022-01-26 23:59:00,12196.607656292
1643241600,36827.7,36846.2,36813.5,36839.7,36831.7,0.88806226,27,2022-01-27 00:00:00,32715.947239721998
1643241660,36839.7,36839.7,36771.2,36771.2,36804.1,3.03273184,29,2022-01-27 00:01:00,111517.18903500799
1643241720,36771.3,36777.6,36747.9,36748.9,36754.7,3.34219701,36,2022-01-27 00:02:00,122822.063700789
1643241780,36760.1,36854.2,36760.1,36854.2,36848.5,5.08397237,44,2022-01-27 00:03:00,187365.73451845397
1643241840,36854.3,36873.6,36838.2,36869.5,36863.1,0.63427860,20,2022-01-27 00:04:00,23385.534842700003
1643241900,36869.7,36883.4,36869.7,36883.4,36882.8,0.09584823,5,2022-01-27 00:05:00,3535.208606382
1643241960,36883.3,36958.5,36883.3,36958.5,36919.0,1.00527807,23,2022-01-27 00:06:00,37153.569550094995
1643242020,36965.5,36978.2,36916.4,36916.4,36955.3,2.41243881,27,2022-01-27 00:07:00,89058.556085484
1643242080,36905.4,36938.4,36903.6,36938.4,36910.0,0.44642847,8,2022-01-27 00:08:00,16490.353396248003
1643242140,36938.1,36981.0,36938.1,36975.6,36970.8,1.80472433,36,2022-01-27 00:09:00,66730.764936348
1643242200,36975.7,36975.7,36975.6,36975.7,36975.6,0.01758364,6,2022-01-27 00:10:00,650.1673975479999
1643242260,36975.6,36975.6,36944.0,36944.3,36956.2,3.11606494,24,2022-01-27 00:11:00,115120.83796284201
1643242320,36944.3,36964.1,36929.8,36929.8,36943.2,0.36388162,18,2022-01-27 00:12:00,13438.075450276001
1643242380,36929.9,36946.7,36929.8,36946.7,36942.6,0.04683995,4,2022-01-27 00:13:00,1730.5815806649998
1643242440,36956.2,36956.2,36929.8,36935.1,36934.0,19.81858293,28,2022-01-27 00:14:00,732001.342377843
1643242500,36947.4,36956.9,36929.8,36956.9,36947.9,25.58398421,25,2022-01-27 00:15:00,945504.7460505491
1643242560,36960.1,37032.2,36960.1,37030.1,36999.7,1.70057743,41,2022-01-27 00:16:00,62972.552290643
1643242620,37033.3,37057.2,37033.3,37044.3,37052.4,16.30254971,42,2022-01-27 00:17:00,603916.542222153
1643242680,37043.4,37043.4,37020.5,37020.5,37028.7,1.40601452,13,2022-01-27 00:18:00,52051.36053766
1643242740,37027.5,37027.5,37003.1,37009.6,37009.8,1.05267998,18,2022-01-27 00:19:00,38959.264987808
1643242800,37018.6,37018.6,36983.7,36983.7,36997.3,1.56113364,23,2022-01-27 00:20:00,57736.49820166799
1643242860,36983.7,37022.1,36983.7,37022.1,37017.4,0.66242569,10,2022-01-27 00:21:00,24524.390137748996
1643242920,37022.1,37032.0,37022.1,37031.7,37024.7,0.38470470,15,2022-01-27 00:22:00,14246.26903899
1643242980,37031.7,37042.6,37031.7,37042.2,37042.1,0.45699551,13,2022-01-27 00:23:00,16928.119080522
1643243040,37035.0,37042.6,37035.0,37042.6,37035.2,1.13282674,18,2022-01-27 00:24:00,41962.847799124
1643243100,37044.6,37071.8,37042.6,37071.8,37048.9,0.85515994,15,2022-01-27 00:25:00,31702.318263692
1643243160,37078.4,37093.9,37078.4,37093.8,37082.2,3.21755850,14,2022-01-27 00:26:00,119351.4714873
